complaint_id,text,category,priority,eta_days,officer_id
afb92bf5-2b3f-414b-9bce-d8e5ec5c5903,Dirty water coming from tap,water,high,11,OFF_1
d874a83e-2a79-44e2-b01e-5b88d5e50080,Road damaged after rain,road,high,14,OFF_2
85cc23de-32f9-4575-b5a9-db8b68fd1f60,Street light not working,electricity,high,9,OFF_3
4c5cb117-69aa-43bf-8619-c475826925ef,Water leakage near road,water,high,2,OFF_5
e179b6ac-d6b8-486d-b502-fca0af7216c2,Water leakage near road,water,high,6,OFF_3
4f762cea-d03d-4621-ac17-775309f23da6,Traffic signal broken,road,low,4,OFF_1
962e9bc9-b35c-4d28-994c-8dbfe7a94fad,Road damaged after rain,road,medium,4,OFF_2
f83ae2cb-9709-422b-a554-23ffcf5b2802,Dirty water coming from tap,water,high,15,OFF_1
21c28e96-4b8b-4699-8b5b-34d3f808caef,Dirty water coming from tap,water,medium,1,OFF_1
ea31786d-4743-496d-be52-0171e66790c7,Potholes on highway,road,low,15,OFF_3
9d4b989e-762e-4770-a84c-77c48759cd66,Potholes on highway,road,medium,5,OFF_1
b4900f16-9282-4336-88a4-fd5e541bbb90,Road damaged after rain,road,medium,11,OFF_4
d9771f53-8345-4cc0-b8d1-bd6808922266,Dirty water coming from tap,water,high,4,OFF_2
c523f987-c3a4-4ca1-bcee-3a915e67eb7c,Street light not working,electricity,medium,2,OFF_4
d21e6222-9e66-45dd-a295-fef4e92692bd,Power outage in sector 9,electricity,medium,1,OFF_1
8e843f76-2f8e-42f6-8093-e0bf2665c0c2,Street light not working,electricity,medium,12,OFF_3
8cdf74e5-13f9-4cef-9592-ac7d61f710db,Transformer damaged,electricity,high,7,OFF_4
a887e8bf-7015-48d1-a298-390d291919df,Transformer damaged,electricity,low,14,OFF_1
e1146e0f-cba8-4243-a2e0-4e89f28052ae,Dirty water coming from tap,water,high,8,OFF_4
1cddb0a6-f1f1-49d0-bffe-4e6c222c11ba,No water supply,water,low,2,OFF_4
d233a229-8b1e-4ca8-b3ae-cb58a44f9758,Power outage in sector 9,electricity,low,5,OFF_2
682e4c5d-6a49-467f-b7d4-5090029f6c8f,Dirty water coming from tap,water,low,1,OFF_1
b61f7c2c-6e9e-4840-b16f-4125a730ac20,No water supply,water,low,15,OFF_1
d8249270-ff66-4896-9895-d343e4175bbb,Transformer damaged,electricity,high,10,OFF_4
3b50b4ba-f5af-4317-b08d-5f49b9873514,Road damaged after rain,road,low,14,OFF_4
8d8ef804-217a-4463-9457-cd838c2989de,Water leakage near road,water,medium,10,OFF_2
cd49070e-cbbc-425b-a835-b74cff92a691,Dirty water coming from tap,water,high,8,OFF_5
8e5e807f-227c-41f7-8fbd-da6e5cb90468,No water supply,water,medium,1,OFF_3
fb547868-90c5-4f22-a4c3-20defbc54a17,Street light not working,electricity,high,1,OFF_3
1032847b-e4be-4f3e-ba44-447f418af5d9,Water leakage near road,water,medium,10,OFF_5
f078774d-d546-4b21-901b-e8c564c7ebe6,Dirty water coming from tap,water,high,13,OFF_1
835206f8-55fb-4fe8-9578-d9e80b8954a8,Dirty water coming from tap,water,low,7,OFF_4
3984337f-3f6a-4318-bef3-30f58142bf97,Potholes on highway,road,low,3,OFF_2
f365fde4-7e51-49ee-9492-643d4651dbd0,Street light not working,electricity,high,7,OFF_3
319d46b9-ba87-42c2-84eb-546794dbdaf2,No water supply,water,high,10,OFF_2
3fa2023c-8ba4-4741-9e5f-8193beb6198a,No water supply,water,low,14,OFF_5
a6ab2c4a-e300-4be5-988e-f8311d213f8b,Transformer damaged,electricity,low,7,OFF_2
fc4a7bde-e328-4407-af32-547a5396dccc,Dirty water coming from tap,water,low,14,OFF_2
79efbb60-e274-488a-9ea6-6660dd79b97e,Dirty water coming from tap,water,medium,5,OFF_4
8f61da17-25a3-4e0c-89a8-c0854828930b,Dirty water coming from tap,water,medium,11,OFF_4
f2c00863-208d-4428-9de9-590f259e44bc,Power outage in sector 9,electricity,low,1,OFF_1
5a907be6-d921-4171-9198-e5e3f43bb75a,No water supply,water,medium,12,OFF_3
ebc66f14-3a91-4f78-b3cf-19987095c1a5,Power outage in sector 9,electricity,low,11,OFF_3
43ba465c-5d38-4036-a92d-8419bd3824f9,Potholes on highway,road,high,2,OFF_5
8cda9b50-193e-4e99-8183-d6267874ed01,Traffic signal broken,road,low,1,OFF_1
8d916259-34c4-4aa7-8ff8-7cbc8252544f,Street light not working,electricity,low,13,OFF_2
514a5058-a680-460f-a6f4-e25c09649fdb,Power outage in sector 9,electricity,high,10,OFF_4
5cd20d63-5cfb-4c4c-9b5f-2949ff50032a,Power outage in sector 9,electricity,low,2,OFF_2
f8dd25d1-02cc-46ae-baa8-00764ec7776a,Potholes on highway,road,low,5,OFF_3
bd7ab46a-7f88-496e-a266-ae90f9e5b906,Transformer damaged,electricity,medium,5,OFF_1
e423fb30-fdcd-4d7d-93ec-f770a2a3f7c0,No water supply,water,high,12,OFF_4
e6e4e45c-398f-4d6a-ac09-7588a0d20269,No water supply,water,low,3,OFF_4
abb9fb0d-4d3b-4c4f-9422-1c4573ea5dd4,Potholes on highway,road,high,15,OFF_1
609a755b-8c31-40da-8ae9-d9d9965d8a4b,Traffic signal broken,road,medium,10,OFF_1
a5b807b6-da4c-4459-890e-0ea53f7e5aaf,Dirty water coming from tap,water,low,7,OFF_4
12ebb70c-d612-4bd3-978e-02703736015a,No water supply,water,high,15,OFF_1
4995f9ce-7dec-45e8-acd7-de7ab19f4329,Potholes on highway,road,medium,15,OFF_3
c2d240ed-5a37-4ba9-b593-760656ff16e0,Power outage in sector 9,electricity,medium,13,OFF_1
2cfa5c69-1397-495d-98e1-12b9e7383876,Potholes on highway,road,low,9,OFF_1
98e12f16-5086-4934-ae2e-e6b440520d72,No water supply,water,high,10,OFF_3
138f5848-82b1-49f6-ba66-9de6f2429891,Transformer damaged,electricity,medium,10,OFF_2
a2a8db49-2ca4-4267-bd51-fca994d7dc6e,Potholes on highway,road,low,2,OFF_3
ed86e43d-89ac-4344-9103-49f56cf8f40d,Dirty water coming from tap,water,high,15,OFF_3
6c993a07-c21e-43f9-b5b7-57b730e36a7c,Water leakage near road,water,medium,4,OFF_1
be2dd04f-4e79-48ba-8f6d-5560aecc0031,Potholes on highway,road,medium,4,OFF_4
19cc9874-6dd1-4b1f-860f-8a327d0e13be,Street light not working,electricity,high,8,OFF_2
56714a5c-1d01-4c3a-8232-668378707994,Water leakage near road,water,medium,10,OFF_2
fbd3a81a-90e2-4917-9e02-2e904fc55b25,Street light not working,electricity,high,7,OFF_5
4743a418-b8f9-4d3c-8ca2-1a086215bcfb,Potholes on highway,road,medium,7,OFF_2
7f358baf-5f4e-432f-9ac4-9e0cdbffd6e6,Transformer damaged,electricity,low,5,OFF_1
2f9b30f4-8f09-4ef1-bc01-21630f5d31f3,Dirty water coming from tap,water,medium,7,OFF_1
ee11f908-330a-4915-9260-7be79e6672bd,Power outage in sector 9,electricity,low,2,OFF_4
3f88a7ee-cf0d-4baa-bbee-bf510b0e6d06,Power outage in sector 9,electricity,low,2,OFF_5
b8d9cce7-f3e4-4fae-b665-962b36c9bc51,Potholes on highway,road,medium,2,OFF_1
1c792232-9a5d-4429-b89a-e8b352ca67ad,Potholes on highway,road,medium,8,OFF_3
ac4f23f0-125b-40b4-bbc3-7008d9a922a0,Potholes on highway,road,high,7,OFF_4
8b784ade-f1f1-4fd2-ace8-ee1a8dc51ddb,Street light not working,electricity,high,6,OFF_5
bdec45f7-1ea4-48f4-926a-c3db369afd07,Street light not working,electricity,high,12,OFF_5
d9d3e692-4777-4010-8658-6cba2a431f8a,Water leakage near road,water,low,1,OFF_5
b89a9bdc-274c-44b5-bc58-41008a6060da,Traffic signal broken,road,low,4,OFF_4
012ae109-9670-4f82-a8bb-35829b9338f8,Traffic signal broken,road,medium,2,OFF_1
4b0d0c66-2a6c-42e5-9e5b-6568b6dffc48,Transformer damaged,electricity,low,13,OFF_2
8357efeb-6fc4-4677-93af-a84323c3063a,Street light not working,electricity,low,10,OFF_4
87aff50b-ccf4-47f4-9dc0-325b1081ac30,Dirty water coming from tap,water,low,9,OFF_1
a67850f8-ccd7-4623-9478-d0dec7e0c51c,Potholes on highway,road,low,6,OFF_4
3fa9910b-1d96-46f0-84b9-4b8f71502f94,Water leakage near road,water,high,3,OFF_1
714b22f3-ee9d-4779-8999-4389e5a69344,Power outage in sector 9,electricity,low,9,OFF_5
067ce890-899b-4355-8ca6-2292d98e2c7e,No water supply,water,high,13,OFF_2
acad0b2e-c807-4fcb-b1b1-ca6bd23457b7,Dirty water coming from tap,water,low,4,OFF_2
db8b881d-2810-4419-826c-8c4dcea70044,Water leakage near road,water,low,12,OFF_1
d90b32f8-a285-4b63-8cdf-4951ff31a16a,Dirty water coming from tap,water,medium,12,OFF_3
022e0de3-cfb4-4bbf-bc77-1b92857a3673,Traffic signal broken,road,medium,6,OFF_1
47d89b08-f051-49f5-a77a-8a73447ee35f,Street light not working,electricity,high,5,OFF_3
bdcebaca-edef-43d7-96f3-b43b0a07d5e2,Water leakage near road,water,medium,14,OFF_5
c9260468-0bfe-423c-b5a6-d61d65a765e2,Water leakage near road,water,high,9,OFF_4
7e6bc1dd-8c40-47f5-8b26-6ad92d18cb39,Water leakage near road,water,high,9,OFF_5
5e3aa9fd-d195-4f70-aece-03c2e1f067a5,Power outage in sector 9,electricity,medium,1,OFF_3
9367045e-d2cc-4405-9ddb-2315ee6f64f1,Transformer damaged,electricity,high,2,OFF_5
b7b49468-21ac-4382-b18a-4713e4b90d3c,Transformer damaged,electricity,medium,1,OFF_1
eec42ca2-6b66-41d8-8c63-d690fbef0cac,Transformer damaged,electricity,low,12,OFF_4
333a44e2-48d3-4a53-a3bd-a9e94538f99b,Dirty water coming from tap,water,low,2,OFF_4
4401b228-34fd-4de2-8d9f-722df733a86c,Road damaged after rain,road,low,12,OFF_1
12695a65-7fed-4841-be3b-fa31c1b86e9a,Road damaged after rain,road,medium,3,OFF_2
46e6ea2e-1646-437e-868f-4743e8bccf70,Dirty water coming from tap,water,low,10,OFF_4
eaa26b8b-066c-4e17-88c3-0fde087645aa,Dirty water coming from tap,water,low,12,OFF_3
09c83046-45ad-467e-b45d-ccde8c74c829,Power outage in sector 9,electricity,high,12,OFF_5
a7e552cb-86e8-4ef8-9332-83bc86ec77c6,Traffic signal broken,road,medium,4,OFF_5
3843f714-8be2-4270-b939-9830f9cbcc4d,Power outage in sector 9,electricity,high,15,OFF_5
16411172-bf0c-49ea-81ef-9b7509f122b2,Street light not working,electricity,high,1,OFF_3
541e4dae-5ebe-4da1-8973-6676d40618a0,Water leakage near road,water,medium,2,OFF_3
a80f1edd-9bba-47a8-b711-458840d7e899,Transformer damaged,electricity,medium,4,OFF_3
fdc3bace-9ea1-41f4-aaf4-9a00c60388f7,Power outage in sector 9,electricity,medium,12,OFF_5
e634dc16-a4d8-4bd3-97c6-1f0ed479d56d,Potholes on highway,road,medium,15,OFF_4
45d123be-b9d4-44ad-90ba-f10136173ce9,Transformer damaged,electricity,high,6,OFF_5
46a0e4ba-3084-4295-981e-84b8d178960f,Road damaged after rain,road,low,13,OFF_1
a0dc1ec6-a47b-47a9-bb87-05f5c41a276d,No water supply,water,medium,14,OFF_5
16a21f5f-6c57-4f11-b189-31692cbae777,Street light not working,electricity,low,2,OFF_1
927e3711-7f8e-4c96-87cb-94d5914f451e,Road damaged after rain,road,medium,2,OFF_4
550c111f-8a12-4686-93ea-edf517985372,Street light not working,electricity,high,8,OFF_3
3811d144-9c23-4a24-8c50-cea8297d99ea,Road damaged after rain,road,high,8,OFF_4
a69028d8-b12b-4508-803b-38f973bfd726,Street light not working,electricity,low,9,OFF_1
6bd4814d-92c3-4734-b365-2751e30abfc0,Dirty water coming from tap,water,low,1,OFF_3
9c0873d0-5f39-4804-9bed-f7cd9299d0f6,Street light not working,electricity,high,8,OFF_3
d8a96183-b254-4719-afca-440ad3a59b3e,No water supply,water,low,13,OFF_1
9bc3fc74-068c-4422-a473-7259134e7c53,Water leakage near road,water,medium,9,OFF_1
d9d8c904-df29-4cb9-a32c-f6332428ebf5,Transformer damaged,electricity,low,8,OFF_5
009b8d74-0149-4734-ba86-b0be342deda6,Transformer damaged,electricity,low,11,OFF_1
175600a0-1f2c-4a9e-86a7-7c1c91022fb5,Dirty water coming from tap,water,medium,2,OFF_5
fdd331ea-02ca-47ed-b8f7-be4503469ce6,Traffic signal broken,road,medium,14,OFF_3
2a73adab-02cd-41d8-969a-a998f71b367d,Traffic signal broken,road,medium,3,OFF_3
34387b60-4908-460c-8293-43a68275b443,Potholes on highway,road,medium,12,OFF_3
f4313ef0-0db6-4519-a269-29be80164028,Water leakage near road,water,medium,8,OFF_4
e9348cdd-cb99-4964-8d64-51fcc0830ac6,Road damaged after rain,road,medium,2,OFF_3
cfadaf9b-1f6c-4738-8df5-e67d4a009ce6,Power outage in sector 9,electricity,high,9,OFF_5
94207c75-7980-454f-93b5-76f56db0a15d,No water supply,water,low,4,OFF_3
c5d3aa23-4641-4995-a6f2-e3aadf55feaa,Street light not working,electricity,high,1,OFF_4
d5e9f28b-8131-4ca5-91e0-efccae7ff1f5,Road damaged after rain,road,medium,5,OFF_5
cfd8d0a5-0755-41fc-87c9-7e4c6191ffd4,Power outage in sector 9,electricity,medium,9,OFF_4
6bdc688f-7f52-4847-8361-e02aef16bbd1,No water supply,water,low,2,OFF_3
51e8f9a2-08fa-4091-9c38-4ced5df42086,Road damaged after rain,road,medium,12,OFF_2
d51c8de6-4bf6-4a2c-ba9e-e0be27fca24f,Road damaged after rain,road,high,3,OFF_4
0e49ed72-763a-4870-8801-105b5c263e9a,Water leakage near road,water,high,2,OFF_5
c0698947-7cc4-4a61-8218-2c2012bf306f,Water leakage near road,water,high,14,OFF_3
a0052eea-b8db-43dc-81bd-112735ddc4bf,Dirty water coming from tap,water,low,11,OFF_1
99c1e061-315e-47c2-92d7-9d8e4be43904,Dirty water coming from tap,water,high,5,OFF_4
39e1e1fb-fc0e-4d72-a3ee-b20dc27c1c51,Street light not working,electricity,medium,9,OFF_3
a31c20e1-5955-46da-adc4-aa27ce88f46c,Traffic signal broken,road,high,5,OFF_2
08fffcb2-0b08-4767-adcb-da554991d948,Street light not working,electricity,low,9,OFF_5
3691da5f-cc90-4e36-a8e5-bbcabdda5267,No water supply,water,medium,12,OFF_3
f7dacca3-cd52-4b94-9911-7cc9edd7cfd8,Potholes on highway,road,medium,9,OFF_5
fac3b1ad-132e-4255-abd6-3b5c551091e6,Power outage in sector 9,electricity,low,5,OFF_3
dfef31b7-1a7c-4d70-8406-580022893b52,Transformer damaged,electricity,high,4,OFF_4
7778e72e-947f-4f2e-9fad-c4d2b79800ff,Street light not working,electricity,high,9,OFF_1
23ae40fd-248b-4806-bd67-ee522494d4c8,Power outage in sector 9,electricity,low,15,OFF_5
fb10b50b-c459-4c80-9dda-b30728235bbb,Potholes on highway,road,low,11,OFF_1
ce65786b-0d80-4c3e-be54-9bb6bf08cb06,Transformer damaged,electricity,medium,4,OFF_5
6d580b07-9e32-4093-af4e-e5f49579b953,Dirty water coming from tap,water,high,9,OFF_2
9d2af1bd-5562-41b4-9ae4-435a7319a056,Potholes on highway,road,high,1,OFF_2
c475ec86-3fc1-4add-9547-a44917db1758,No water supply,water,high,13,OFF_4
70bcb9bc-3155-4982-81aa-02a7da8329f3,Dirty water coming from tap,water,low,12,OFF_2
4ea217f2-50ad-40a8-b657-0fae908002d6,No water supply,water,high,13,OFF_5
a58c2cdc-8858-4775-8bb0-ce59d408f5d0,Traffic signal broken,road,low,3,OFF_2
e244258e-683d-4f3a-bf49-60d126c94cbd,Dirty water coming from tap,water,medium,13,OFF_5
a120accf-a0f1-4c2e-8735-dce5b4627f6e,Road damaged after rain,road,low,2,OFF_3
b77b6c1d-ea88-42e4-a93d-a7666d3562c9,Street light not working,electricity,low,1,OFF_4
bd09e7a2-19ce-4822-9ac7-ee300b1bb7e8,Dirty water coming from tap,water,high,14,OFF_4
e1cf7b73-9606-4d95-b73b-76ad29997241,Road damaged after rain,road,high,8,OFF_3
31a49b27-87f7-4d68-85cb-daf6010b435a,Potholes on highway,road,low,4,OFF_1
bd047b53-404f-45e8-9664-16a9c8a0c97b,Power outage in sector 9,electricity,high,4,OFF_1
9c99a086-a2d2-4196-9832-08fa6c3f155b,Water leakage near road,water,medium,15,OFF_1
f9dfb1e4-ca16-4ffc-876c-0968711327ff,Water leakage near road,water,high,2,OFF_2
75bb02a3-f946-4a1d-b3d5-2c690ff5c047,Potholes on highway,road,high,12,OFF_2
0aa11fde-642d-430d-85cc-edcf12d2ec14,Dirty water coming from tap,water,medium,5,OFF_3
d042dc0c-9fba-4853-b702-e4fcb198d083,Traffic signal broken,road,high,5,OFF_5
6e8eab20-4d95-4186-905f-828553220ad2,Water leakage near road,water,low,2,OFF_5
fd6e7c4b-5d74-4ea0-be60-1ed2071d4c41,Traffic signal broken,road,low,8,OFF_1
f9e2fccd-6553-42a9-84c9-1fa1ac51f8af,Transformer damaged,electricity,medium,8,OFF_4
829b1434-9d89-4db4-83b5-cf4568b80840,Transformer damaged,electricity,low,14,OFF_1
774564dc-c5f9-4290-a24e-f5d2f9605bce,Water leakage near road,water,high,6,OFF_3
6d6dc866-3ec7-44db-85de-ebc56c55d50a,Water leakage near road,water,high,14,OFF_2
3d0623c1-975e-40d3-a128-61762289c36a,Power outage in sector 9,electricity,high,5,OFF_3
314836f5-3880-4cf8-a617-989cb0ea0f4b,Transformer damaged,electricity,low,3,OFF_1
ca927296-416b-4261-9715-61ab915bb955,Transformer damaged,electricity,high,11,OFF_1
cb9bd89f-d71e-4f5d-a11a-1d6ced0c5ab1,No water supply,water,high,7,OFF_5
91047670-3969-49e0-ad88-76dee81475e9,Power outage in sector 9,electricity,medium,4,OFF_3
1800a803-1916-4ba9-a94a-bd8f3475c77d,No water supply,water,high,6,OFF_3
3767370d-432e-4754-b1eb-4f556fad13d6,Road damaged after rain,road,medium,4,OFF_5
560ea967-3bbd-4529-8918-105e0503f0f5,Water leakage near road,water,medium,5,OFF_4
ba7093e6-306c-4afd-bdc3-02485f408ff8,No water supply,water,medium,11,OFF_2
e94b19d9-e13a-4e3c-ac7b-873caeb57601,Street light not working,electricity,low,10,OFF_3
04a868eb-f3b2-4248-9b17-06e30770f3c1,Street light not working,electricity,medium,6,OFF_1
c63c369c-4ffb-4f6d-a14a-0ed3bfb54009,Power outage in sector 9,electricity,low,7,OFF_4
1ebbcbd3-290f-4734-bf96-874150d28ec2,Transformer damaged,electricity,medium,15,OFF_5
ed89b4aa-1cf5-4a17-85c3-23d5ba319932,Road damaged after rain,road,low,4,OFF_2
d11813ae-3d91-4c40-a7bf-fab4ac0e63b9,Power outage in sector 9,electricity,medium,6,OFF_4
da83422d-945b-470a-93c4-9a97bc82e277,Potholes on highway,road,high,14,OFF_2
4c0885d8-8c57-4475-85d1-6b18214ac869,Potholes on highway,road,high,8,OFF_3
efdea826-d5d4-4630-b111-fd80f8b8b01e,Traffic signal broken,road,medium,4,OFF_4
5ef9bc96-c249-4487-b34a-e658d35cae0c,Street light not working,electricity,medium,13,OFF_4
dc4b11e2-04b9-4105-aa3f-46fd40be400e,Potholes on highway,road,low,15,OFF_3
451e056a-764f-449a-8ece-a3c97e58f637,Transformer damaged,electricity,low,8,OFF_1
62917786-b387-4fcf-8753-4ece8ec961fc,No water supply,water,high,3,OFF_1
598c320c-7404-4e08-aae7-6a0b89c10cbf,Water leakage near road,water,low,15,OFF_4
f71df6cf-46b8-4d30-9540-5d538cddcab8,No water supply,water,medium,15,OFF_3
bb782e5b-1f29-4333-bf54-5157cc43aae6,Traffic signal broken,road,low,13,OFF_4
69091c32-ceb5-4e7e-955e-0e37cc3308a0,Transformer damaged,electricity,medium,12,OFF_2
d9aac35b-d992-49ae-ad91-1f41c248d885,No water supply,water,high,1,OFF_1
d482428d-2c60-4f18-8037-efdf789f1d08,Water leakage near road,water,low,6,OFF_2
44454e78-f112-4650-ab62-241dfdbd7e1d,Power outage in sector 9,electricity,high,15,OFF_3
5127aa86-6c24-4908-ba7a-c467345574ce,Traffic signal broken,road,medium,12,OFF_5
5b38ceb2-f516-4410-b1ef-f43aa5c4aed0,Street light not working,electricity,low,6,OFF_4
024b135c-d66c-4f4e-8e29-754d1897a06f,Potholes on highway,road,medium,14,OFF_1
959abfac-fb3e-40b4-9422-7c17c3fa16b3,Water leakage near road,water,high,11,OFF_3
cd8399d1-e68e-4231-99b2-da0aa1013715,No water supply,water,medium,1,OFF_1
2887ac27-eb7d-42f0-9123-3a83404d3805,Dirty water coming from tap,water,low,15,OFF_1
9a282e48-04aa-484b-a9b6-fe40d5ea19f3,Traffic signal broken,road,low,11,OFF_1
9c4acb72-9775-4f2f-b8c2-7839e569dfd5,Water leakage near road,water,medium,4,OFF_4
b2a5996f-df9a-4f56-8d95-608fc8212fa6,Water leakage near road,water,low,5,OFF_3
f82139d3-4b18-4004-b20c-f19a735c0071,Power outage in sector 9,electricity,medium,14,OFF_1
4bc04062-62ef-4f73-8ea6-2bc511a9110f,No water supply,water,medium,13,OFF_4
6d231d68-0bfe-4f60-ae61-8d003430aa14,Traffic signal broken,road,high,7,OFF_3
a029e648-a1f1-414c-897d-7592f1f6851b,No water supply,water,high,2,OFF_5
65f9612a-c3f5-478e-814d-a918e7418416,Transformer damaged,electricity,low,7,OFF_5
e6607210-0567-4ca9-b1c5-51553e6c92c2,No water supply,water,medium,15,OFF_3
5f653ba3-eeab-49a4-aa54-49a476fe6823,Dirty water coming from tap,water,high,5,OFF_4
6f8f3b65-0177-4d58-a469-2ce32a1603a6,Transformer damaged,electricity,low,2,OFF_1
99723a8f-21c3-4691-b1ba-073db8cde6d4,Power outage in sector 9,electricity,medium,9,OFF_2
720f947b-53c9-4412-a6b0-c4941b33e96d,Potholes on highway,road,high,7,OFF_4
fa0d37bd-d52f-4442-8a73-727e101f3e7f,Traffic signal broken,road,high,8,OFF_1
49e1e452-9564-401d-bdf8-f1a2f98d6196,Water leakage near road,water,high,10,OFF_2
ef45f4f2-81c3-4666-8e8d-4291481b481f,Transformer damaged,electricity,low,6,OFF_3
ea10c080-609f-4309-a115-2fef063ee3dc,Road damaged after rain,road,low,5,OFF_1
9664a0d3-02e3-4705-bab5-20c20fa98047,Water leakage near road,water,high,10,OFF_1
c9734d99-de9f-4779-a299-600bd8a6f713,Road damaged after rain,road,high,6,OFF_4
f5b2d576-0513-4dd6-8703-a82bdd8fd1ac,Transformer damaged,electricity,low,15,OFF_1
018c4c55-594e-4095-b41e-50b2a18269ea,No water supply,water,medium,13,OFF_4
cb9c95be-3eaf-4514-8dc7-b053333676b3,Road damaged after rain,road,medium,8,OFF_2
77434d53-d560-4386-99d1-83a05abe69f8,Power outage in sector 9,electricity,medium,5,OFF_4
62eb5f01-e026-45db-984f-d1ec628030c6,No water supply,water,medium,15,OFF_4
8f8127ae-795a-49c6-b078-4e78b5457e7d,Road damaged after rain,road,high,10,OFF_2
c5a89c64-e174-47b1-8c3b-ac4e304ee71b,Potholes on highway,road,medium,12,OFF_4
244b51c1-6e09-4015-bb80-6d5bbe15f46e,Traffic signal broken,road,high,5,OFF_3
e512b2d7-6e68-412e-a312-0b96b4f58bc1,Dirty water coming from tap,water,low,3,OFF_5
a167309d-5914-423a-935a-d1a1c2fb60c3,Street light not working,electricity,high,2,OFF_2
45ace9fb-f985-4e5b-ac83-5f90aee0c663,Road damaged after rain,road,low,1,OFF_1
2a0c6012-cb06-41f6-8e7f-7f99e30e1370,Water leakage near road,water,medium,15,OFF_4
c009d0c9-78fb-4e25-8d4a-4aa4c2792076,Power outage in sector 9,electricity,medium,1,OFF_2
748e1868-8519-442e-8283-248e6252779d,Traffic signal broken,road,low,4,OFF_1
b3fce821-9663-4ece-81a0-7ceb4cf55b24,Transformer damaged,electricity,medium,2,OFF_2
4aae5d1d-f241-424d-a7be-be5fdb61df2b,Potholes on highway,road,low,2,OFF_4
1a82e862-1f9f-45c5-be70-a7a731814ed3,No water supply,water,low,4,OFF_1
c783b211-ddfb-43f3-bbd8-33c1b7cf277c,Road damaged after rain,road,medium,4,OFF_5
a022c85e-ab98-4e35-9144-8f2262589e39,Road damaged after rain,road,high,9,OFF_1
1cc49908-a14a-452a-8f87-07005154efe8,No water supply,water,high,15,OFF_3
f31aac54-ae96-4e73-b584-b0a7ed9f34e6,Potholes on highway,road,medium,12,OFF_3
2f819694-3127-4635-8dbf-7c7de850877a,Water leakage near road,water,high,6,OFF_3
72e13634-c38f-493c-a85f-2577c18ddf8f,Potholes on highway,road,high,1,OFF_4
7070bf3d-32a4-49e4-a248-0b7d6d077a3c,No water supply,water,low,7,OFF_4
4b084e93-b9aa-489a-b466-3fa06bbd95b6,Power outage in sector 9,electricity,high,3,OFF_1
833dbdea-3cd8-4a93-8d5d-7e9e23df09ea,Dirty water coming from tap,water,medium,10,OFF_4
6ae20203-2c61-4008-893f-87dfb03b4f50,Road damaged after rain,road,medium,15,OFF_1
48c50623-c87d-4073-982e-5ab17f07ca87,Road damaged after rain,road,medium,3,OFF_4
de96a498-a5eb-44e1-b70e-c6f2b8892c3d,Transformer damaged,electricity,medium,5,OFF_1
9971603b-94e8-4dc3-90d3-b473f921aaba,Traffic signal broken,road,high,5,OFF_3
2be68acc-678b-45bd-8382-b24fcc7c6fdf,Dirty water coming from tap,water,high,6,OFF_5
2068df01-fad1-4ab1-876f-e000d264a449,Water leakage near road,water,medium,4,OFF_1
9c54281b-6428-4077-a377-04484ffffa41,Traffic signal broken,road,low,7,OFF_3
